study_name,study_id,brand_name,brand_id,diq,study_class,sector,raw_mobile_score,mobile_class,raw_social_score,social_class,raw_digital_mkting_score,digital_mkting_class,raw_site_score,site_class
Home Care 2015,rEMYIN9L,Scrubbing Bubbles,jdHOhrf2wk,92,Average,Consumer Packaged Goods,8.14,Challenged,7.46,Gifted,16.49,Average,15.7,Challenged
Home Care 2015,rEMYIN9L,Hefty,RvFoobYZxF,91,Average,Consumer Packaged Goods,9.16,Challenged,7.04,Average,16.62,Average,14.8,Challenged
Home Care 2015,rEMYIN9L,Pine-Sol,Oy6gvmlaic,91,Average,Consumer Packaged Goods,12.16,Gifted,4.41,Feeble,16.1,Average,14.75,Challenged
Home Care 2015,rEMYIN9L,Dixie,wGVA30LRDQ,90,Average,Consumer Packaged Goods,10.22,Average,3.67,Feeble,16.01,Average,17.05,Average
Home Care 2015,rEMYIN9L,Resolve,f04XiN9Isf,90,Average,Consumer Packaged Goods,11.72,Gifted,2.9,Feeble,12.84,Challenged,19.62,Average
Home Care 2015,rEMYIN9L,Windex,1pis01A9Q9,89,Challenged,Consumer Packaged Goods,8.36,Challenged,7.71,Gifted,16.25,Average,13.97,Challenged
Home Care 2015,rEMYIN9L,Shout,tYdJt3uOCM,86,Challenged,Consumer Packaged Goods,9.07,Challenged,6.15,Average,14.26,Challenged,15.19,Challenged
Home Care 2015,rEMYIN9L,Liquid-Plumr,rTDfzDKrQI,76,Challenged,Consumer Packaged Goods,8.68,Challenged,5.43,Challenged,14.67,Challenged,10.86,Feeble
Home Care 2015,rEMYIN9L,All,wZMmVjf0VG,74,Challenged,Consumer Packaged Goods,4.58,Feeble,5.11,Challenged,14.94,Challenged,13.93,Challenged
Home Care 2015,rEMYIN9L,Formula 409,E005k48tDO,72,Challenged,Consumer Packaged Goods,9.86,Average,3.12,Feeble,11.29,Feeble,13.29,Challenged
Home Care 2015,rEMYIN9L,Vanity Fair,RA4CRQqNb0,71,Challenged,Consumer Packaged Goods,6.03,Feeble,3.76,Feeble,11.25,Feeble,16.07,Challenged
Home Care 2015,rEMYIN9L,Woolite,H7AqjxFCtf,69,Feeble,Consumer Packaged Goods,5.09,Feeble,5.06,Challenged,11.68,Feeble,14.24,Challenged
Home Care 2015,rEMYIN9L,Pledge,5SqGKW2Hp6,69,Feeble,Consumer Packaged Goods,8.62,Challenged,3.67,Feeble,9.7,Feeble,14.09,Challenged
Home Care 2015,rEMYIN9L,Renuzit,SGG8QdIlJt,68,Feeble,Consumer Packaged Goods,4.89,Feeble,5.42,Challenged,14.44,Challenged,10.63,Feeble
Home Care 2015,rEMYIN9L,Scotchgard,XubiDTO1fa,65,Feeble,Consumer Packaged Goods,6.87,Feeble,0.43,Feeble,10.56,Feeble,16.02,Challenged
Home Care 2015,rEMYIN9L,Snuggle,aTMCC6UzRt,65,Feeble,Consumer Packaged Goods,2.48,Feeble,7.59,Gifted,11.42,Feeble,12.27,Feeble
Home Care 2015,rEMYIN9L,Palmolive,QQkwSlrbWP,63,Feeble,Consumer Packaged Goods,6.54,Feeble,0,Feeble,13.64,Challenged,12.8,Feeble
Home Care 2015,rEMYIN9L,Scotties,lYkmaN45c0,61,Feeble,Consumer Packaged Goods,10.48,Average,5.66,Challenged,10.95,Feeble,4.78,Feeble
Home Care 2015,rEMYIN9L,Drano,qFSivEFkke,59,Feeble,Consumer Packaged Goods,5.58,Feeble,0,Feeble,9.63,Feeble,15.48,Challenged
Home Care 2015,rEMYIN9L,Soft Scrub,JoznUXhHkV,58,Feeble,Consumer Packaged Goods,5.15,Feeble,3.94,Feeble,11.63,Feeble,9.59,Feeble
Home Care 2015,rEMYIN9L,S.O.S.,7op2UvMcbN,57,Feeble,Consumer Packaged Goods,7.63,Challenged,4.33,Feeble,10.39,Feeble,7.28,Feeble
Home Care 2015,rEMYIN9L,Tilex,6VMrdCd7yR,56,Feeble,Consumer Packaged Goods,3.96,Feeble,2.23,Feeble,10.89,Feeble,11.96,Feeble
Home Care 2015,rEMYIN9L,Kaboom,hRHYB6vmbD,53,Feeble,Consumer Packaged Goods,3.15,Feeble,2.66,Feeble,8.44,Feeble,13.37,Challenged
Home Care 2015,rEMYIN9L,Wisk,p4LkQ6DMnE,48,Feeble,Consumer Packaged Goods,2.68,Feeble,7.78,Gifted,7.64,Feeble,7.2,Feeble
Home Care 2015,rEMYIN9L,Ajax,2cgDitCF8Y,48,Feeble,Consumer Packaged Goods,7.09,Feeble,0.76,Feeble,7.12,Feeble,10.1,Feeble
Home Care 2015,rEMYIN9L,Comet,W8zAsF2lFl,46,Feeble,Consumer Packaged Goods,9.2,Challenged,0.32,Feeble,7.11,Feeble,7.24,Feeble
Home Care 2015,rEMYIN9L,Suavitel,6Rlet9oBNf,42,Feeble,Consumer Packaged Goods,6.94,Feeble,0,Feeble,6.8,Feeble,8.3,Feeble
Home Care 2015,rEMYIN9L,Sun,LwXFtg1P9K,40,Feeble,Consumer Packaged Goods,3.81,Feeble,2.94,Feeble,8.16,Feeble,6.15,Feeble
Home Care 2015,rEMYIN9L,Saran,wK6kVDS04a,40,Feeble,Consumer Packaged Goods,4.1,Feeble,0,Feeble,9.25,Feeble,7.76,Feeble
Home Care 2015,rEMYIN9L,Marcal,tOZCgAygVw,38,Feeble,Consumer Packaged Goods,2,Feeble,4.38,Feeble,7.3,Feeble,6.33,Feeble
Home Care 2015,rEMYIN9L,Fabuloso,zv2GvRwpzs,35,Feeble,Consumer Packaged Goods,3.55,Feeble,0,Feeble,7.01,Feeble,7.7,Feeble
Home Care 2015,rEMYIN9L,Xtra,863C18IcHJ,32,Feeble,Consumer Packaged Goods,3,Feeble,0,Feeble,5.89,Feeble,7.99,Feeble
Japan Luxury 2015,tx1YnDex,Uniqlo,1234,162,Genius,Retail,13.4,Genius,12.03,Genius,22.94,Genius,15.75,Gifted
Japan Luxury 2015,tx1YnDex,Paul Smith,378,133,Gifted,Fashion,11.99,Gifted,5.28,Gifted,20.83,Genius,14.63,Gifted
Japan Luxury 2015,tx1YnDex,Lacoste,198,132,Gifted,Retail,13.36,Genius,5.97,Genius,12.44,Challenged,20.4,Genius
Japan Luxury 2015,tx1YnDex,Louis Vuitton,433,130,Gifted,Fashion,13.33,Genius,4.94,Gifted,15.96,Gifted,17.4,Gifted
Japan Luxury 2015,tx1YnDex,Gucci,441,126,Gifted,Fashion,11.84,Gifted,4.62,Gifted,19.43,Gifted,14.25,Gifted
Japan Luxury 2015,tx1YnDex,Marc Jacobs,218,125,Gifted,Fashion,10.69,Gifted,6.16,Genius,15.5,Gifted,17.25,Gifted
Japan Luxury 2015,tx1YnDex,Tommy Hilfiger,172,124,Gifted,Fashion,10.61,Gifted,6.33,Genius,14.9,Average,17.28,Gifted
Japan Luxury 2015,tx1YnDex,Van Cleef & Arpels,1101,121,Gifted,Watches & Jewelry,11.02,Gifted,4.27,Gifted,18.73,Gifted,14.1,Gifted
Japan Luxury 2015,tx1YnDex,Burberry,180,118,Gifted,Fashion,12.14,Gifted,5.48,Genius,14.16,Average,15.15,Gifted
Japan Luxury 2015,tx1YnDex,Cartier,476,112,Gifted,Watches & Jewelry,9.49,Average,2.05,Feeble,16.25,Gifted,16.61,Gifted
Japan Luxury 2015,tx1YnDex,Ralph Lauren,145,111,Average,Fashion,8.86,Average,6.28,Genius,13.47,Average,15.58,Gifted
Japan Luxury 2015,tx1YnDex,Mikimoto,877,110,Average,Watches & Jewelry,9.85,Average,2.72,Challenged,14.47,Average,16.5,Gifted
Japan Luxury 2015,tx1YnDex,Katharine Hamnett,urTPg4NuOb,109,Average,Watches & Jewelry,7.82,Challenged,4.43,Gifted,14.63,Average,16.25,Gifted
Japan Luxury 2015,tx1YnDex,Barneys New York,95,107,Average,Retail,9.63,Average,4.33,Gifted,11.8,Challenged,16.7,Gifted
Japan Luxury 2015,tx1YnDex,Tiffany & Co.,264,106,Average,Watches & Jewelry,9.61,Average,2.89,Challenged,13.67,Average,15.95,Gifted
Japan Luxury 2015,tx1YnDex,Jimmy Choo,393,106,Average,Fashion,10.04,Average,5.05,Gifted,11.97,Challenged,14.9,Gifted
Japan Luxury 2015,tx1YnDex,Bottega Veneta,562,103,Average,Fashion,9.93,Average,1.47,Feeble,13.52,Average,16.02,Gifted
Japan Luxury 2015,tx1YnDex,Balenciaga,177,98,Average,Fashion,8.77,Average,0.8,Feeble,15.16,Average,14.2,Gifted
Japan Luxury 2015,tx1YnDex,Swarovski,372,98,Average,Watches & Jewelry,8.23,Challenged,3.03,Challenged,14.13,Average,13.6,Average
Japan Luxury 2015,tx1YnDex,Boucheron,1313,98,Average,Watches & Jewelry,9.96,Average,4.97,Gifted,13.69,Average,10.15,Challenged
Japan Luxury 2015,tx1YnDex,Coach,404,98,Average,Fashion,8.44,Average,2.07,Feeble,11.72,Challenged,16.47,Gifted
Japan Luxury 2015,tx1YnDex,Alexander McQueen,245,98,Average,Fashion,7.51,Challenged,4.33,Gifted,13.49,Average,13.61,Average
Japan Luxury 2015,tx1YnDex,Saint Laurent,210,97,Average,Fashion,10.3,Gifted,1.37,Feeble,15.38,Gifted,11.25,Challenged
Japan Luxury 2015,tx1YnDex,Giorgio Armani,456,96,Average,Fashion,10.53,Gifted,3.14,Challenged,12.03,Challenged,12.32,Average
Japan Luxury 2015,tx1YnDex,Hermes,730,95,Average,Fashion,11,Gifted,2.39,Feeble,16.13,Gifted,8.25,Feeble
Japan Luxury 2015,tx1YnDex,Montblanc,390,95,Average,Watches & Jewelry,10.24,Average,3.12,Challenged,7.69,Feeble,16.58,Gifted
Japan Luxury 2015,tx1YnDex,Bulgari,578,93,Average,Watches & Jewelry,7.5,Challenged,1.14,Feeble,15.59,Gifted,12.86,Average
Japan Luxury 2015,tx1YnDex,Chanel,593,90,Average,Fashion,9.47,Average,4.02,Average,15.53,Gifted,6.5,Feeble
Japan Luxury 2015,tx1YnDex,Dior,1689,88,Average,Fashion,9.67,Average,3.91,Average,13.98,Average,7.15,Feeble
Japan Luxury 2015,tx1YnDex,Salvatore Ferragamo,988,85,Average,Fashion,8.77,Average,1.64,Feeble,12.9,Average,10.5,Challenged
Japan Luxury 2015,tx1YnDex,Tag Heuer,97,83,Average,Watches & Jewelry,7.07,Challenged,8.22,Genius,13.7,Average,3.75,Feeble
Japan Luxury 2015,tx1YnDex,Sergio Rossi,1004,79,Average,Fashion,9.72,Average,0.53,Feeble,9.61,Feeble,11.33,Challenged
Japan Luxury 2015,tx1YnDex,Chaumet,IgHwdn3D0S,76,Average,Watches & Jewelry,8.11,Challenged,1.56,Feeble,11.66,Challenged,8.96,Challenged
Japan Luxury 2015,tx1YnDex,Fendi,242,73,Average,Fashion,7.33,Challenged,4.11,Average,12.81,Average,4.75,Feeble
Japan Luxury 2015,tx1YnDex,Citizen,1333,72,Average,Watches & Jewelry,9.07,Average,3.88,Average,10.03,Challenged,5.75,Feeble
Japan Luxury 2015,tx1YnDex,Michael Kors,873,72,Average,Fashion,8.69,Average,3.48,Average,10.12,Challenged,6.39,Feeble
Japan Luxury 2015,tx1YnDex,Emilio Pucci,1306,71,Average,Fashion,3.78,Feeble,2.74,Challenged,9.54,Feeble,12.27,Average
Japan Luxury 2015,tx1YnDex,De Beers,309,71,Average,Watches & Jewelry,6.22,Feeble,3.33,Challenged,8.59,Feeble,10.15,Challenged
Japan Luxury 2015,tx1YnDex,Prada,946,71,Average,Fashion,8.08,Challenged,1.91,Feeble,7.96,Feeble,10.27,Challenged
Japan Luxury 2015,tx1YnDex,Loewe,OxmFPyXa8b,71,Average,Fashion,7.82,Challenged,2.96,Challenged,8.69,Feeble,8.5,Feeble
Japan Luxury 2015,tx1YnDex,Trollbeads,lr39pdgUP7,70,Average,Watches & Jewelry,4.45,Feeble,3.68,Average,7.29,Feeble,12.55,Average
Japan Luxury 2015,tx1YnDex,Pandora,335,66,Average,Watches & Jewelry,7.11,Challenged,0.31,Feeble,7.33,Feeble,11.32,Challenged
Japan Luxury 2015,tx1YnDex,Breitling,366,65,Average,Watches & Jewelry,5.45,Feeble,2.8,Challenged,10.83,Challenged,6.9,Feeble
Japan Luxury 2015,tx1YnDex,Piaget,934,63,Average,Watches & Jewelry,6.52,Feeble,2.28,Feeble,8.89,Feeble,7.25,Feeble
Japan Luxury 2015,tx1YnDex,Rolex,977,63,Average,Watches & Jewelry,6.08,Feeble,2.4,Feeble,8.75,Feeble,7.75,Feeble
Japan Luxury 2015,tx1YnDex,Berluti,549,62,Average,Fashion,7.41,Challenged,1.66,Feeble,6.78,Feeble,8.75,Feeble
Japan Luxury 2015,tx1YnDex,Harry Winston,720,60,Average,Watches & Jewelry,4.36,Feeble,3.54,Average,10.81,Challenged,5,Feeble
Japan Luxury 2015,tx1YnDex,Chloe,461,60,Average,Fashion,1.78,Feeble,4.24,Gifted,10.48,Challenged,7.25,Feeble
Japan Luxury 2015,tx1YnDex,Hublot,22,58,Average,Watches & Jewelry,2.67,Feeble,4.81,Gifted,7.47,Feeble,8.11,Feeble
Japan Luxury 2015,tx1YnDex,Tod's,1073,58,Average,Fashion,3.94,Feeble,1.41,Feeble,11.31,Challenged,6.47,Feeble
Japan Luxury 2015,tx1YnDex,Officine Panerai,122,57,Average,Watches & Jewelry,6.08,Feeble,1.47,Feeble,9.99,Challenged,5.2,Feeble
Japan Luxury 2015,tx1YnDex,IWC Schaffhausen,761,56,Average,Watches & Jewelry,4.35,Feeble,1.75,Feeble,9.49,Feeble,6.5,Feeble
Japan Luxury 2015,tx1YnDex,Omega,306,55,Average,Watches & Jewelry,3.9,Feeble,1.23,Feeble,8.46,Feeble,8.36,Feeble
Japan Luxury 2015,tx1YnDex,Miu Miu,xxAmOC1y4g,52,Average,Fashion,4.38,Feeble,0.79,Feeble,5.79,Feeble,9.77,Challenged
Japan Luxury 2015,tx1YnDex,Baume et Mercier,541,45,Average,Watches & Jewelry,4.1,Feeble,0.95,Feeble,3.52,Feeble,9.21,Challenged
Japan Luxury 2015,tx1YnDex,Georg Jensen,1331,43,Average,Watches & Jewelry,2.87,Feeble,2.66,Challenged,5.61,Feeble,5.77,Feeble
Japan Luxury 2015,tx1YnDex,Calvin Klein,289,41,Average,Fashion,5.57,Feeble,0.83,Feeble,4.73,Feeble,5,Feeble
Japan Luxury 2015,tx1YnDex,Bally,532,41,Average,Fashion,6.75,Challenged,0.75,Feeble,2.48,Feeble,6.39,Feeble
Japan Luxury 2015,tx1YnDex,Girard-Perregaux,g6qO8kIZq1,36,Average,Watches & Jewelry,3.2,Feeble,1.13,Feeble,4.77,Feeble,5,Feeble
Japan Luxury 2015,tx1YnDex,Aquascutum,33ichLFgr9,33,Average,Fashion,2.95,Feeble,1.35,Feeble,5.66,Feeble,3.25,Feeble
Japan Luxury 2015,tx1YnDex,Givenchy,110,28,Average,Fashion,2.48,Feeble,1.17,Feeble,7.6,Feeble,0,Feeble
Japan Luxury 2015,tx1YnDex,Celine,1305,28,Average,Fashion,3.5,Feeble,0.23,Feeble,3.15,Feeble,4.25,Feeble
Japan Luxury 2015,tx1YnDex,Christian Louboutin,427,20,Average,Fashion,1,Feeble,1.08,Feeble,5.9,Feeble,0,Feeble
Japan Luxury 2015,tx1YnDex,Mulberry,899,19,Average,Fashion,1.87,Feeble,0.72,Feeble,4.8,Feeble,0,Feeble
Japan Luxury 2015,tx1YnDex,Kenzo,197,15,Average,Fashion,0.92,Feeble,0.76,Feeble,4.11,Feeble,0,Feeble
Japan Luxury 2015,tx1YnDex,bedat & co.,01hLrVJDdw,15,Average,Watches & Jewelry,1.81,Feeble,0.16,Feeble,2.58,Feeble,1.5,Feeble
Japan Luxury 2015,tx1YnDex,Canali,5EhlNUqyOY,14,Average,Fashion,1.23,Feeble,0.71,Feeble,3.64,Feeble,0,Feeble
Japan Luxury 2015,tx1YnDex,Hugo Boss,294,11,Average,Fashion,1.26,Feeble,0.52,Feeble,2.54,Feeble,0,Feeble
Japan Luxury 2015,tx1YnDex,Donna Karan,188,8,Average,Fashion,1.17,Feeble,0.08,Feeble,1.88,Feeble,0,Feeble
Japan Luxury 2015,tx1YnDex,Graff,1317,5,Average,Watches & Jewelry,0.5,Feeble,0.58,Feeble,0.72,Feeble,0,Feeble
Korea Luxury 2015,XenXLq9R,MCM,8Hk6NuCqwx,169,Genius,Fashion,11.97,Genius,12.63,Genius,21.08,Gifted,19.85,Genius
Korea Luxury 2015,XenXLq9R,Swarovski,372,139,Gifted,Watches & Jewelry,7.94,Average,11,Genius,15.31,Average,19.7,Genius
Korea Luxury 2015,XenXLq9R,Uniqlo,1234,138,Gifted,Retail,11.72,Genius,10.21,Genius,14.77,Average,17.01,Genius
Korea Luxury 2015,XenXLq9R,Burberry,180,136,Gifted,Fashion,7.67,Average,5.04,Average,22.76,Genius,17.3,Genius
Korea Luxury 2015,XenXLq9R,Lacoste,198,128,Gifted,Retail,10.4,Gifted,6.04,Gifted,16.62,Average,16.79,Genius
Korea Luxury 2015,XenXLq9R,Gucci,441,127,Gifted,Fashion,10.57,Gifted,4.64,Average,17.55,Gifted,16.48,Genius
Korea Luxury 2015,XenXLq9R,Ralph Lauren,145,118,Gifted,Fashion,9.5,Gifted,6.5,Gifted,15.82,Average,13.93,Gifted
Korea Luxury 2015,XenXLq9R,Bottega Veneta,562,112,Gifted,Fashion,7.21,Challenged,2.87,Feeble,16.98,Gifted,16.38,Genius
Korea Luxury 2015,XenXLq9R,Dior,1689,100,Average,Fashion,10.41,Gifted,3.61,Challenged,14.49,Average,10.17,Average
Korea Luxury 2015,XenXLq9R,Coach,404,100,Average,Fashion,8.14,Average,1.88,Feeble,15.28,Average,13.57,Gifted
Korea Luxury 2015,XenXLq9R,Pandora,335,86,Challenged,Watches & Jewelry,6.57,Challenged,3.6,Challenged,12.31,Challenged,11.02,Average
Korea Luxury 2015,XenXLq9R,Cartier,476,85,Challenged,Watches & Jewelry,5.1,Feeble,4.31,Average,17.32,Gifted,6.43,Feeble
Korea Luxury 2015,XenXLq9R,Louis Vuitton,433,83,Challenged,Fashion,9.71,Gifted,3.16,Feeble,11.29,Challenged,8.27,Challenged
Korea Luxury 2015,XenXLq9R,Chanel,593,80,Challenged,Fashion,6.64,Challenged,7.01,Genius,10.53,Feeble,6.88,Feeble
Korea Luxury 2015,XenXLq9R,Fendi,242,80,Challenged,Fashion,7.46,Average,2.96,Feeble,11.55,Challenged,8.95,Challenged
Korea Luxury 2015,XenXLq9R,Salvatore Ferragamo,988,77,Challenged,Fashion,3.55,Feeble,3.47,Challenged,10.4,Feeble,12.6,Gifted
Korea Luxury 2015,XenXLq9R,Piaget,934,75,Challenged,Watches & Jewelry,7.01,Challenged,3.51,Challenged,13.79,Challenged,4.97,Feeble
Korea Luxury 2015,XenXLq9R,Tag Heuer,97,71,Challenged,Watches & Jewelry,6.56,Challenged,7.71,Genius,9.55,Feeble,3.82,Feeble
Korea Luxury 2015,XenXLq9R,Tommy Hilfiger,172,71,Challenged,Fashion,3.94,Feeble,0.16,Feeble,14.82,Average,8.59,Challenged
Korea Luxury 2015,XenXLq9R,Tiffany & Co.,264,70,Challenged,Watches & Jewelry,8.59,Average,0.16,Feeble,10.38,Feeble,8.02,Challenged
Korea Luxury 2015,XenXLq9R,Calvin Klein,289,70,Challenged,Fashion,8.24,Average,3.03,Feeble,8.38,Feeble,7.66,Challenged
Korea Luxury 2015,XenXLq9R,Trollbeads,lr39pdgUP7,67,Challenged,Watches & Jewelry,3.31,Feeble,4.25,Average,5.83,Feeble,12.55,Gifted
Korea Luxury 2015,XenXLq9R,Omega,306,64,Challenged,Watches & Jewelry,3.14,Feeble,1.84,Feeble,12.89,Challenged,6.97,Feeble
Korea Luxury 2015,XenXLq9R,Van Cleef & Arpels,1101,63,Challenged,Watches & Jewelry,8.34,Average,0.86,Feeble,7.31,Feeble,7.9,Challenged
Korea Luxury 2015,XenXLq9R,Michael Kors,873,62,Challenged,Fashion,4.71,Feeble,2.01,Feeble,9.11,Feeble,8.4,Challenged
Korea Luxury 2015,XenXLq9R,Bulgari,578,62,Challenged,Watches & Jewelry,7.27,Average,1.6,Feeble,9.79,Feeble,5.37,Feeble
Korea Luxury 2015,XenXLq9R,Giorgio Armani,456,55,Challenged,Fashion,4.4,Feeble,4.15,Challenged,7.62,Feeble,5.36,Feeble
Korea Luxury 2015,XenXLq9R,Vacheron Constantin,1099,53,Challenged,Watches & Jewelry,7.31,Average,0.85,Feeble,6.02,Feeble,6.26,Feeble
Korea Luxury 2015,XenXLq9R,Tory Burch,230,50,Challenged,Fashion,2.64,Feeble,1.47,Feeble,11.58,Challenged,3.79,Feeble
Korea Luxury 2015,XenXLq9R,Chloe,461,49,Challenged,Fashion,5.31,Feeble,1.01,Feeble,6.34,Feeble,6.2,Feeble
Korea Luxury 2015,XenXLq9R,Ermenegildo Zegna,300,49,Challenged,Fashion,3.44,Feeble,3.86,Challenged,6.86,Feeble,5.06,Feeble
Korea Luxury 2015,XenXLq9R,Hermes,730,48,Challenged,Fashion,4.34,Feeble,1.27,Feeble,10.3,Feeble,2.57,Feeble
Korea Luxury 2015,XenXLq9R,UGG Australia,1255,48,Challenged,Sportswear,1.59,Feeble,2.99,Feeble,9.95,Feeble,4.06,Feeble
Korea Luxury 2015,XenXLq9R,Pierre Cardin,adCIjvge63,48,Challenged,Fashion,3.77,Feeble,0.16,Feeble,7.12,Feeble,7.67,Challenged
Korea Luxury 2015,XenXLq9R,Miu Miu,xxAmOC1y4g,46,Challenged,Fashion,5.84,Challenged,2.18,Feeble,7.12,Feeble,2.57,Feeble
Korea Luxury 2015,XenXLq9R,Rolex,977,45,Challenged,Watches & Jewelry,4.19,Feeble,0.16,Feeble,9.09,Feeble,4.23,Feeble
Korea Luxury 2015,XenXLq9R,Balenciaga,177,44,Challenged,Fashion,2.34,Feeble,2.65,Feeble,6.35,Feeble,5.61,Feeble
Korea Luxury 2015,XenXLq9R,Prada,946,44,Challenged,Fashion,2.09,Feeble,3.36,Challenged,8.21,Feeble,3.43,Feeble
Korea Luxury 2015,XenXLq9R,Kenzo,197,41,Challenged,Fashion,1.65,Feeble,3.22,Feeble,8.07,Feeble,2.88,Feeble
Korea Luxury 2015,XenXLq9R,Tod's,1073,39,Challenged,Fashion,1.27,Feeble,1.56,Feeble,7.57,Feeble,4.76,Feeble
Korea Luxury 2015,XenXLq9R,Marc Jacobs,218,38,Challenged,Fashion,2.64,Feeble,2.97,Feeble,5.69,Feeble,3.44,Feeble
Korea Luxury 2015,XenXLq9R,Givenchy,110,36,Challenged,Fashion,2.04,Feeble,1.11,Feeble,7.76,Feeble,3.07,Feeble
Korea Luxury 2015,XenXLq9R,Dolce & Gabbana,187,36,Challenged,Fashion,2.94,Feeble,1.5,Feeble,5.6,Feeble,3.96,Feeble
Korea Luxury 2015,XenXLq9R,Donna Karan,188,34,Challenged,Fashion,2.15,Feeble,1.36,Feeble,5.95,Feeble,3.77,Feeble
Korea Luxury 2015,XenXLq9R,Mulberry,899,34,Challenged,Fashion,3.16,Feeble,0.82,Feeble,5.8,Feeble,3.26,Feeble
Korea Luxury 2015,XenXLq9R,Montblanc,390,33,Challenged,Watches & Jewelry,0.57,Feeble,1.03,Feeble,7.14,Feeble,4.03,Feeble
Korea Luxury 2015,XenXLq9R,Valentino,293,31,Challenged,Fashion,1.02,Feeble,1.13,Feeble,6.15,Feeble,3.9,Feeble
Korea Luxury 2015,XenXLq9R,Kate Spade,262,30,Challenged,Fashion,2.67,Feeble,1.84,Feeble,7.11,Feeble,0,Feeble
Korea Luxury 2015,XenXLq9R,Saint Laurent,210,29,Challenged,Fashion,1.13,Feeble,1.43,Feeble,5.63,Feeble,3.17,Feeble
Korea Luxury 2015,XenXLq9R,Stella McCartney,319,27,Challenged,Fashion,1.27,Feeble,1.73,Feeble,3.17,Feeble,4.46,Feeble
Korea Luxury 2015,XenXLq9R,Nina Ricci,202,26,Challenged,Fashion,2.09,Feeble,0.16,Feeble,4.08,Feeble,3.77,Feeble
Korea Luxury 2015,XenXLq9R,Celine,1305,25,Challenged,Fashion,3.59,Feeble,1,Feeble,5.1,Feeble,0,Feeble
Korea Luxury 2015,XenXLq9R,Hugo Boss,294,25,Challenged,Fashion,2.69,Feeble,0.31,Feeble,4.01,Feeble,2.88,Feeble
Korea Luxury 2015,XenXLq9R,Jaeger-LeCoultre,764,24,Challenged,Watches & Jewelry,4,Feeble,1.41,Feeble,3.96,Feeble,0,Feeble
Korea Luxury 2015,XenXLq9R,Jimmy Choo,393,23,Challenged,Fashion,2.34,Feeble,0.45,Feeble,4.26,Feeble,1.71,Feeble
Korea Luxury 2015,XenXLq9R,Loewe,OxmFPyXa8b,23,Challenged,Fashion,2.34,Feeble,2.22,Feeble,4.35,Feeble,0,Feeble
Korea Luxury 2015,XenXLq9R,Alexander McQueen,245,21,Challenged,Fashion,1.16,Feeble,1.52,Feeble,3.85,Feeble,1.71,Feeble
Korea Luxury 2015,XenXLq9R,Longines,827,21,Challenged,Watches & Jewelry,2.69,Feeble,0.16,Feeble,5.23,Feeble,0,Feeble
Korea Luxury 2015,XenXLq9R,Harry Winston,720,18,Challenged,Watches & Jewelry,2.44,Feeble,1.42,Feeble,3,Feeble,0,Feeble
Korea Luxury 2015,XenXLq9R,Bally,532,18,Challenged,Fashion,-0.08,Feeble,0.54,Feeble,3.19,Feeble,3.24,Feeble
Korea Luxury 2015,XenXLq9R,De Beers,309,17,Challenged,Watches & Jewelry,2,Feeble,2.04,Feeble,2.59,Feeble,0,Feeble
Korea Luxury 2015,XenXLq9R,Patek Philippe,929,16,Challenged,Watches & Jewelry,1.84,Feeble,1.04,Feeble,3.32,Feeble,0,Feeble
Korea Luxury 2015,XenXLq9R,Hublot,22,15,Challenged,Watches & Jewelry,2.09,Feeble,0.98,Feeble,2.88,Feeble,0,Feeble
Korea Luxury 2015,XenXLq9R,Boucheron,1313,15,Challenged,Watches & Jewelry,2.34,Feeble,1.84,Feeble,1.51,Feeble,0,Feeble
Korea Luxury 2015,XenXLq9R,Berluti,549,14,Challenged,Fashion,2.01,Feeble,2.45,Feeble,0.86,Feeble,0,Feeble
Korea Luxury 2015,XenXLq9R,Girard-Perregaux,g6qO8kIZq1,11,Challenged,Watches & Jewelry,1.68,Feeble,0.96,Feeble,1.68,Feeble,0,Feeble
Korea Luxury 2015,XenXLq9R,Christian Louboutin,427,9,Challenged,Fashion,1.79,Feeble,0.16,Feeble,1.62,Feeble,0,Feeble
Korea Luxury 2015,XenXLq9R,Sergio Rossi,1004,0,Challenged,Fashion,-0.38,Feeble,0.16,Feeble,0.07,Feeble,0,Feeble
Luxury Hotels 2015,zKgZWJlu,Hilton Hotels & Resorts,434,143,Genius,Travel,16.17,Gifted,6.56,Genius,19.2,Genius,19.37,Gifted
Luxury Hotels 2015,zKgZWJlu,Marriott Hotels & Resorts,1296,143,Genius,Travel,17.07,Gifted,6.3,Gifted,20.39,Genius,17.66,Gifted
Luxury Hotels 2015,zKgZWJlu,Westin Hotels & Resorts,98,140,Genius,Travel,20.95,Genius,6.17,Gifted,13.96,Gifted,19.23,Gifted
Luxury Hotels 2015,zKgZWJlu,Le Meridien,26,134,Gifted,Travel,20.5,Genius,4.83,Average,13.63,Gifted,18.54,Gifted
Luxury Hotels 2015,zKgZWJlu,InterContinental Hotels & Resorts,1294,133,Gifted,Travel,15.85,Gifted,5.42,Gifted,16.63,Genius,19.4,Gifted
Luxury Hotels 2015,zKgZWJlu,Mandarin Oriental,281,133,Gifted,Travel,21.04,Genius,6.85,Genius,13.49,Gifted,15.88,Gifted
Luxury Hotels 2015,zKgZWJlu,Renaissance Hotels,370,132,Gifted,Travel,20.45,Genius,4.73,Average,13.23,Gifted,18.27,Gifted
